Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,#_of_Jobs
E,Development,Databases,11.17,18.0,1339.0
E,Development,Databases,11.17,18.0,3159.0
E,Development,Databases,11.17,18.0,4096.0
E,Development,Databases,11.17,18.0,3732.0
E,Development,Databases,11.17,18.0,3107.0
E,Development,Databases,11.17,18.0,2539.0
E,Development,Databases,11.17,18.0,4174.0
E,Development,Databases,11.17,18.0,2685.0
E,Development,Data Analysis,17.73,45.0,113.0
E,Development,Data Analysis,17.73,45.0,3881.0
E,Development,Data Analysis,17.73,45.0,1851.0
E,Development,Data Analysis,17.73,45.0,920.0
E,Development,Data Analysis,17.73,45.0,3093.0
E,Development,Data Analysis,17.73,45.0,645.0
E,Development,Data Analysis,17.73,45.0,568.0
E,Development,Data Analysis,17.73,45.0,4412.0
E,Development,Data Analysis,17.73,45.0,723.0
E,Development,Data Analysis,17.73,45.0,3987.0
E,Development,Data Analysis,17.73,45.0,405.0
E,Development,Data Analysis,17.73,45.0,1433.0
E,Development,Data Analysis,17.73,45.0,4878.0
E,Development,Data Analysis,17.73,45.0,4285.0
E,Development,Data Analysis,17.73,45.0,3530.0
E,Development,Data Analysis,17.73,45.0,3707.0
E,Development,Data Analysis,17.73,45.0,3666.0
E,Development,Data Analysis,17.73,45.0,592.0
E,Development,Data Analysis,17.73,45.0,3400.0
E,Development,Data Analysis,17.73,45.0,1430.0
E,Development,Data Analysis,17.73,45.0,4194.0
E,Development,Data Analysis,17.73,45.0,4885.0
E,Development,Data Analysis,17.73,45.0,4185.0
E,Development,Data Analysis,17.73,45.0,1149.0
E,Development,Data Analysis,17.73,45.0,1043.0
E,Development,Data Analysis,17.73,45.0,697.0
E,Development,Data Analysis,17.73,45.0,3330.0
E,Development,Data Analysis,17.73,45.0,2339.0
E,Development,Data Analysis,17.73,45.0,1294.0
E,Development,Data Analysis,17.73,45.0,1473.0
E,Development,Data Analysis,17.73,45.0,789.0
E,Development,Data Analysis,17.73,45.0,230.0
E,Development,Data Analysis,17.73,45.0,4833.0
E,Development,Data Analysis,17.73,45.0,3998.0
E,Development,Data Analysis,17.73,45.0,3914.0
E,Development,Data Analysis,17.73,45.0,466.0
E,Development,Data Analysis,17.73,45.0,2821.0
E,Development,Data Analysis,17.73,45.0,4202.0
E,Development,Data Analysis,17.73,45.0,1893.0
E,Development,Data Analysis,17.73,45.0,4914.0
E,Development,Data Analysis,17.73,45.0,3852.0
E,Development,Data Analysis,17.73,45.0,4004.0
E,Development,Data Analysis,17.73,45.0,2784.0
E,Development,Data Analysis,17.73,45.0,2207.0
E,Development,Data Analysis,17.73,45.0,994.0
E,Development,Data Analysis,17.73,45.0,1960.0
E,Development,Data Analysis,17.73,45.0,540.0
E,Development,Data Analysis,17.73,45.0,1851.0
E,Development,Data Analysis,17.73,45.0,3141.0
E,Development,Data Analysis,17.73,45.0,2865.0
E,Development,Data Analysis,17.73,45.0,2411.0
E,Development,Python,6.98,12.0,1973.0
E,Development,Python,6.98,12.0,2132.0
E,Development,Python,6.98,12.0,2384.0
E,Development,Python,6.98,12.0,540.0
E,Development,Python,6.98,12.0,2186.0
E,Development,Python,6.98,12.0,1284.0
E,Development,Python,6.98,12.0,1657.0
E,Development,Python,6.98,12.0,3679.0
E,Development,Python,6.98,12.0,893.0
E,Development,Python,6.98,12.0,3057.0
E,Development,Python,6.98,12.0,4326.0
E,Development,Python,6.98,12.0,2442.0
E,Development,Python,6.98,12.0,4586.0
E,Development,Python,6.98,12.0,1996.0
E,Development,Python,6.98,12.0,3954.0
E,Development,Python,6.98,12.0,2634.0
E,Development,Python,6.98,12.0,898.0
E,Development,Python,6.98,12.0,4864.0
E,Development,Python,6.98,12.0,3626.0
E,Development,Python,6.98,12.0,2776.0
E,Development,Python,6.98,12.0,1847.0
E,Development,Python,6.98,12.0,2831.0
E,Development,Python,6.98,12.0,1904.0
E,Development,Python,6.98,12.0,2203.0
E,Development,Python,6.98,12.0,4843.0
E,Development,Python,6.98,12.0,26.0
E,Development,Python,6.98,12.0,4515.0
E,Development,Python,6.98,12.0,1546.0
E,Development,Python,6.98,12.0,4970.0
E,Development,Python,6.98,12.0,4942.0
E,Development,Python,6.98,12.0,126.0
E,Development,Python,6.98,12.0,2013.0
E,Development,Python,6.98,12.0,4682.0
E,Development,Python,6.98,12.0,4865.0
E,Development,Python,6.98,12.0,267.0
E,Development,Python,6.98,12.0,4154.0
E,Development,Python,6.98,12.0,4967.0
E,Development,Python,6.98,12.0,4207.0
E,Development,Python,6.98,12.0,4212.0
E,Development,Python,6.98,12.0,570.0
E,Development,Python,6.98,12.0,831.0
E,Development,Python,6.98,12.0,986.0
E,Development,Python,6.98,12.0,2724.0
E,Development,Python,6.98,12.0,262.0
E,Development,Python,6.98,12.0,3489.0
E,Development,Python,6.98,12.0,171.0
E,Development,Web Development,22.33,36.0,1701.0
E,Development,Web Development,22.33,36.0,376.0
E,Development,Web Development,22.33,36.0,2290.0
E,Development,Web Development,22.33,36.0,4922.0
E,Development,Web Development,22.33,36.0,1955.0
E,Development,Web Development,22.33,36.0,3112.0
E,Development,Web Development,22.33,36.0,90.0
E,Development,Web Development,22.33,36.0,595.0
E,Development,Web Development,22.33,36.0,4556.0
E,Development,Web Development,22.33,36.0,2830.0
E,Development,Web Development,22.33,36.0,3253.0
E,Development,Web Development,22.33,36.0,2344.0
E,Development,Web Development,22.33,36.0,3065.0
E,Development,Web Development,22.33,36.0,4509.0
E,Development,Web Development,22.33,36.0,4838.0
E,Development,Web Development,22.33,36.0,645.0
E,Development,Web Development,22.33,36.0,3822.0
E,Development,Web Development,22.33,36.0,960.0
E,Development,Web Development,22.33,36.0,3055.0
E,Development,Web Development,22.33,36.0,3494.0
E,Development,Web Development,22.33,36.0,3930.0
E,Development,Web Development,22.33,36.0,1387.0
E,Development,Web Development,22.33,36.0,1521.0
E,Development,Web Development,22.33,36.0,1871.0
E,Development,Web Development,22.33,36.0,2835.0
E,Development,Web Development,22.33,36.0,4239.0
E,Development,Web Development,22.33,36.0,2798.0
E,Development,Web Development,22.33,36.0,3618.0
E,Development,Web Development,22.33,36.0,3495.0
E,Development,Web Development,22.33,36.0,1556.0
E,Development,Web Development,22.33,36.0,2523.0
E,Development,Web Development,22.33,36.0,2595.0
E,Development,Web Development,22.33,36.0,2104.0
E,Development,Web Development,22.33,36.0,1228.0
E,Development,Web Development,22.33,36.0,3094.0
E,Development,Web Development,22.33,36.0,2750.0
E,Development,Web Development,22.33,36.0,1722.0
E,Development,Web Development,22.33,36.0,2337.0
E,Development,Web Development,22.33,36.0,3330.0
E,Development,Web Development,22.33,36.0,2381.0
E,Development,Web Development,22.33,36.0,4923.0
E,Development,Web Development,22.33,36.0,1608.0
E,Development,Web Development,22.33,36.0,3635.0
E,Development,Web Development,22.33,36.0,866.0
E,Development,Web Development,22.33,36.0,3470.0
E,Development,Web Development,22.33,36.0,1917.0
E,Development,Web Development,22.33,36.0,211.0
E,Development,Web Development,22.33,36.0,4634.0
E,Development,Web Development,22.33,36.0,4173.0
E,Development,Web Development,22.33,36.0,935.0
E,Development,Web Development,22.33,36.0,1575.0
E,Development,Web Development,22.33,36.0,494.0
E,Development,Web Development,22.33,36.0,4862.0
E,Development,Web Development,22.33,36.0,4687.0
E,Development,Web Development,22.33,36.0,1296.0
E,Development,Web Development,22.33,36.0,2592.0
E,Development,Web Development,22.33,36.0,1894.0
E,Development,Web Development,22.33,36.0,2210.0
E,Development,Web Development,22.33,36.0,1918.0
E,Development,Web Development,22.33,36.0,178.0
E,Development,Web Development,22.33,36.0,1871.0
E,Development,Web Development,22.33,36.0,3038.0
E,Development,Web Development,22.33,36.0,2455.0
E,Development,Web Development,22.33,36.0,136.0
E,Development,Web Development,22.33,36.0,4645.0
E,Development,Web Development,22.33,36.0,4989.0
E,Development,Web Development,22.33,36.0,4453.0
E,Development,Web Development,22.33,36.0,3386.0
E,Development,Web Development,22.33,36.0,2176.0
E,Development,Web Development,22.33,36.0,4170.0
E,Development,Web Development,22.33,36.0,445.0
E,Development,Web Development,22.33,36.0,279.0
E,Development,Web Development,22.33,36.0,3773.0
E,Development,Web Development,22.33,36.0,3758.0
E,Development,Web Development,22.33,36.0,2894.0
E,Development,Web Development,22.33,36.0,3812.0
E,Development,Web Development,22.33,36.0,2662.0
E,Development,Web Development,22.33,36.0,2060.0
E,Development,Web Development,22.33,36.0,2237.0
E,Development,Web Development,22.33,36.0,285.0
E,Development,Web Development,22.33,36.0,919.0
E,Development,Web Development,22.33,36.0,3646.0
E,Development,Web Development,22.33,36.0,3181.0
E,Development,Web Development,22.33,36.0,4088.0
E,Development,Web Development,22.33,36.0,953.0
E,Development,Web Development,22.33,36.0,562.0
E,Development,Web Development,22.33,36.0,694.0
E,Development,Web Development,22.33,36.0,3636.0
E,Development,Web Development,22.33,36.0,549.0
E,Development,Web Development,22.33,36.0,2874.0
E,Development,Web Development,22.33,36.0,4273.0
E,Development,Web Development,22.33,36.0,1423.0
E,Development,Web Development,22.33,36.0,853.0
E,Development,Web Development,22.33,36.0,257.0
E,Development,Web Development,22.33,36.0,2769.0
E,Development,Web Development,22.33,36.0,450.0
E,Development,Web Development,22.33,36.0,2353.0
E,Development,Web Development,22.33,36.0,2390.0
E,Development,Web Development,22.33,36.0,791.0
E,Development,Web Development,22.33,36.0,4663.0
E,Development,Web Development,22.33,36.0,2735.0
E,Development,Web Development,22.33,36.0,2640.0
E,Development,Web Development,22.33,36.0,3030.0
E,Development,Web Development,22.33,36.0,3940.0
E,Development,Web Development,22.33,36.0,2677.0
E,Development,Web Development,22.33,36.0,4593.0
E,Development,Web Development,22.33,36.0,3248.0
E,Development,Web Development,22.33,36.0,3808.0
E,Development,Web Development,22.33,36.0,1139.0
E,Development,Web Development,22.33,36.0,1642.0
E,Development,Web Development,22.33,36.0,1178.0
E,Development,Web Development,22.33,36.0,2178.0
E,Development,Web Development,22.33,36.0,389.0
E,Development,Web Development,22.33,36.0,4189.0
E,Development,Web Development,22.33,36.0,2969.0
E,Development,Web Development,22.33,36.0,3898.0
E,Development,Web Development,22.33,36.0,3062.0
E,Development,Web Development,22.33,36.0,3601.0
E,Development,Web Development,22.33,36.0,3762.0
E,Development,Web Development,22.33,36.0,91.0
E,Development,Web Development,22.33,36.0,3845.0
E,Development,Web Development,22.33,36.0,454.0
E,Development,Web Development,22.33,36.0,4697.0
E,Development,Web Development,22.33,36.0,1887.0
E,Development,XML,1.87,1.0,1875.0
E,Development,XML,1.87,1.0,3255.0
E,Development,XML,1.87,1.0,1454.0
E,Development,XML,1.87,1.0,3475.0
E,Development,XML,1.87,1.0,1950.0
E,Development,XML,1.87,1.0,1520.0
E,Development,XML,1.87,1.0,1592.0
E,Development,XML,1.87,1.0,936.0
E,Development,XML,1.87,1.0,2703.0
E,Development,XML,1.87,1.0,4297.0
E,Development,XML,1.87,1.0,4331.0
E,Development,XML,1.87,1.0,2661.0
E,Development,Software Quality,14.06,20.0,3262.0
E,Development,Software Quality,14.06,20.0,2529.0
E,Development,Software Quality,14.06,20.0,3132.0
E,Development,Software Quality,14.06,20.0,3140.0
E,Development,Software Quality,14.06,20.0,1746.0
E,Development,Software Quality,14.06,20.0,4564.0
E,Development,Software Quality,14.06,20.0,4258.0
E,Development,Software Quality,14.06,20.0,4770.0
E,Development,Software Quality,14.06,20.0,3818.0
E,Development,Software Quality,14.06,20.0,618.0
E,Development,Software Quality,14.06,20.0,3118.0
E,Development,Software Quality,14.06,20.0,2752.0
E,Development,Software Quality,14.06,20.0,2917.0
E,Development,Software Quality,14.06,20.0,1956.0
E,Development,Software Quality,14.06,20.0,4200.0
E,Development,Software Quality,14.06,20.0,4977.0
E,Development,Software Quality,14.06,20.0,128.0
E,Development,Software Quality,14.06,20.0,1121.0
E,Development,Software Quality,14.06,20.0,766.0
E,Development,Software Quality,14.06,20.0,3259.0
E,Development,Software Quality,14.06,20.0,1712.0
E,Development,Software Quality,14.06,20.0,3565.0
E,Development,Software Quality,14.06,20.0,1035.0
E,Development,Software Quality,14.06,20.0,3134.0
E,Development,Software Quality,14.06,20.0,327.0
E,Development,Software Quality,14.06,20.0,593.0
E,Development,Software Quality,14.06,20.0,4521.0
E,Development,Software Quality,14.06,20.0,3030.0
E,Development,Software Quality,14.06,20.0,2223.0
E,Development,Software Quality,14.06,20.0,1758.0
E,Development,Software Quality,14.06,20.0,4300.0
E,Development,Software Quality,14.06,20.0,3584.0
E,Development,Software Quality,14.06,20.0,2705.0
E,Development,Software Quality,14.06,20.0,3358.0
E,Development,Software Quality,14.06,20.0,4317.0
E,Development,Software Quality,14.06,20.0,324.0
E,Development,Software Quality,14.06,20.0,4706.0
E,Development,Software Quality,14.06,20.0,2015.0
E,Development,Software Quality,14.06,20.0,4883.0
E,Development,Software Quality,14.06,20.0,2186.0
E,Development,Software Quality,14.06,20.0,1921.0
E,Development,Software Quality,14.06,20.0,4776.0
E,Development,Software Quality,14.06,20.0,4098.0
E,Development,Software Quality,14.06,20.0,4810.0
E,Development,Software Quality,14.06,20.0,2147.0
E,Development,Software Quality,14.06,20.0,3879.0
E,Development,Software Quality,14.06,20.0,3556.0
E,Development,Software Quality,14.06,20.0,719.0
F,Development,FoxPro,1.49,100.0,4578.0
F,Development,Twig,0.92,3.0,440.0
F,Development,Raspberry Pi,0.56,100.0,3033.0
F,Development,Titanium,2.8,7.0,4077.0
F,Development,Gravity Forms,1.97,21.0,611.0
F,Development,React.js,5.97,3.0,2347.0
F,Development,Vue,1.65,0.0,877.0
F,Development,Ze Framework,22.296325668700405,24.820422535211268,265.0
F,Development,Spree Commerce,15.96,9.0,2185.0
F,Development,Adobe Air,1.97,0.0,1896.0
F,Development,Vanilla JS,4.82,1.0,4732.0
F,Development,Rust,0.49,2.0,4541.0
F,Development,Adobe CQ,22.296325668700405,1.0,4493.0
F,Development,Merb,22.296325668700405,0.0,3408.0
F,Development,Debian,5.14,0.0,962.0
F,Development,Visual Studio,3.64,2.0,1264.0
F,Development,PHP Wordpress,4.21,4.0,469.0
F,Development,JBoss Seam,22.296325668700405,0.0,815.0
F,Development,zTemplates,22.296325668700405,0.0,313.0
F,Development,ESLint,5.17,1.0,2882.0
F,Development,TypeScript,2.7,0.0,3902.0
F,Development,Terraform,4.96,3.0,3740.0
F,Development,Slack,2.12,17.0,3021.0
F,Development,Tizen,0.56,1.0,4274.0
F,Development,UX/UI,10.91,38.0,646.0
F,Development,Bootstrap,0.75,12.0,4454.0
F,Development,XSD,2.11,1.0,2124.0
F,Development,xQuery,22.296325668700405,0.0,4948.0
F,Development,JavaScript,3.53,15.0,2635.0
F,Development,T-SQL,6.05,3.0,668.0
F,Development,ZURB Foundation,9.02,1.0,725.0
F,Development,Weebly,1.51,22.0,1684.0
F,Development,Raspberry Pi,0.56,100.0,4181.0
F,Development,Zendesk,14.72,41.0,1991.0
F,Development,AngularJS Experts,117.27,38.0,1599.0
F,Development,Web Scraping,9.58,38.0,646.0
F,Development,React.js,5.97,3.0,1694.0
F,Development,JSON Expert,22.296325668700405,14.0,4842.0
F,Development,Nette Framework,22.296325668700405,0.0,717.0
F,Development,XAML,3.05,1.0,1828.0
F,Development,Release,1.4,1.0,4003.0
F,Development,Salesforce,5.56,20.0,2021.0
F,Development,Highcharts,10.92,0.0,422.0
F,Development,Squarespace,2.03,24.0,4273.0
F,Development,Visual Basic,2.0,3.0,4243.0
F,Development,Lisp,5.29,0.0,4450.0
F,Development,HFT,5.7,5.0,2995.0
F,Development,Chart.js,4.73,1.0,3396.0
F,Development,JasperReports,20.66,1.0,1286.0
F,Development,Zsh,1.44,0.0,3313.0
F,Development,Debugging,10.18,9.0,960.0
F,Development,Redis,11.12,18.0,1437.0
F,Development,Yii,2.2,1.0,4371.0
F,Development,ESLint,5.17,1.0,663.0
F,Development,Rust,0.49,2.0,1872.0
F,Development,Salesforce API,17.13,32.0,3990.0
F,Development,Pyjs,22.296325668700405,1.0,3267.0
F,Development,Breeze.js,22.296325668700405,0.0,1672.0
F,Development,Release,1.4,1.0,2825.0
F,Development,FFmpeg,2.74,0.0,4340.0
F,Development,JSP,0.85,2.0,3116.0
F,Development,Socket.IO,2.56,0.0,728.0
F,Development,TypeScript,2.7,0.0,2653.0
F,Development,GIMP,1.21,1.0,3156.0
F,Development,Zapier,4.55,30.0,3761.0
F,Development,CSS3,3.07,1.0,2307.0
F,Development,Twig,0.92,3.0,3806.0
F,Development,Confluence,1.65,3.0,4183.0
F,Development,JQuery,2.57,0.0,1625.0
F,Development,Delphi,0.42,5.0,1087.0
F,Development,Slack,2.12,17.0,458.0
F,Development,JavaScript,3.53,15.0,1393.0
F,Development,Adobe Flex,0.26,0.0,4196.0
F,Development,Adobe Software Engineers,22.296325668700405,24.820422535211268,3319.0
F,Development,ROS,3.13,1.0,4638.0
F,Development,Ruby,1.42,97.0,4985.0
F,Development,QA,5.03,21.0,2421.0
F,Development,Highcharts,10.92,0.0,4128.0
F,Development,ZK,2.45,13.0,3631.0
F,Development,Fault Tolerance,22.296325668700405,0.0,2875.0
F,Development,Yesod,22.296325668700405,1.0,4427.0
F,Development,SOLIDWORKS,2.18,24.0,2033.0
F,Development,FoxPro,1.49,100.0,3367.0
F,Development,Debugging,10.18,9.0,4947.0
F,Development,Shopify,7.33,33.0,1114.0
F,Development,Joomla,6.48,4.0,3632.0
F,Development,Adobe CQ,22.296325668700405,1.0,792.0
F,Development,Salesforce API,17.13,32.0,934.0
F,Development,Adobe Air,1.97,0.0,3696.0
F,Development,3D Modeling Software,5.77,100.0,2285.0
F,Development,Ruby,1.42,97.0,1228.0
F,Development,Magento,14.59,30.0,2332.0
F,Development,Fault Tolerance,22.296325668700405,0.0,2003.0
F,Development,XSLT,4.13,0.0,4997.0
F,Development,AngularJS,3.7,1.0,1361.0
F,Development,HDFS,16.18,0.0,1448.0
F,Development,HFT,5.7,5.0,3393.0
F,Development,Scikit-Learn,8.37,2.0,2011.0
F,Development,Nette Framework,22.296325668700405,0.0,3298.0
F,Development,Scrum,6.11,14.0,4303.0
F,Development,Neural Network,8.78,4.0,2483.0
F,Development,Titanium,2.8,7.0,2795.0
F,Development,TYPO3,1.68,1.0,1200.0
F,Development,Zope 2,22.296325668700405,0.0,805.0
F,Development,Koa,0.19,6.0,4542.0
F,Development,Sage,5.21,90.0,1639.0
F,Development,R3 Corda,1.38,12.0,3419.0
F,Development,WebWork,1.57,1.0,3386.0
F,Development,React Hooks,1.35,0.0,2166.0
F,Development,F#,3.46,0.0,4227.0
F,Development,Shopify,7.33,33.0,722.0
F,Development,Jade,1.04,93.0,1025.0
F,Development,R3 Corda,1.38,12.0,4184.0
F,Development,SAS,2.01,11.0,153.0
F,Development,Yelp API,5.33,1.0,4019.0
F,Development,Kibana,28.02,22.0,2319.0
F,Development,Svelte,2.06,1.0,4079.0
F,Development,GIS,2.12,11.0,3559.0
F,Development,JasperReports,20.66,1.0,4449.0
F,Development,Zen Cart,4.16,20.0,1180.0
F,Development,Scikit-Learn,8.37,2.0,1019.0
F,Development,Scrum,6.11,14.0,1860.0
F,Development,UX Design,12.09,40.0,2914.0
F,Development,UI Design,10.04,38.0,4537.0
F,Development,Adobe Software Engineers,22.296325668700405,24.820422535211268,1472.0
F,Development,Puppeteer,0.29,0.0,3570.0
F,Development,Lisp,5.29,0.0,2117.0
F,Development,Koa,0.19,6.0,279.0
F,Development,Haproxy,8.53,1.0,2009.0
F,Development,Hadoop,24.24,10.0,3224.0
F,Development,Spree Commerce,15.96,9.0,246.0
F,Development,Gravity Forms,1.97,21.0,3631.0
F,Development,PHP Wordpress,4.21,4.0,4932.0
F,Development,Salesforce,5.56,20.0,1613.0
F,Development,SOLIDWORKS,2.18,24.0,2545.0
F,Development,Smarty,1.18,20.0,3150.0
F,Development,Squarespace,2.03,24.0,2882.0
F,Development,HTML5,2.13,6.0,272.0
F,Development,XP,0.54,2.0,42.0
F,Development,Zend,22.296325668700405,0.0,1355.0
F,Development,Polymer,2.81,3.0,1029.0
F,Development,Hadoop,24.24,10.0,3839.0
F,Development,SCM s,22.296325668700405,0.0,3080.0
F,Development,AngularJS Experts,117.27,38.0,2122.0
F,Development,Svelte,2.06,1.0,1603.0
F,Development,JQuery,2.57,0.0,3395.0
F,Development,Solr,60.33,9.0,2156.0
F,Development,AngularJS,3.7,1.0,145.0
F,Development,Terraform,4.96,3.0,4492.0
F,Development,SCM s,22.296325668700405,0.0,2669.0
F,Development,F#,3.46,0.0,3268.0
F,Development,WPF,3.2,1.0,3382.0
F,Development,Selenium,1.92,9.0,295.0
F,Development,Socket.IO,2.56,0.0,2735.0
F,Development,Joomla,6.48,4.0,1509.0
F,Development,Vuforia,3.62,22.0,2232.0
F,Development,Hamlets,2.11,1.0,2801.0
F,Development,Bootstrap,0.75,12.0,3533.0
F,Development,Breeze.js,22.296325668700405,0.0,2953.0
F,Development,T-SQL,6.05,3.0,3428.0
F,Development,SAS,2.01,11.0,2262.0
F,Development,YAML,4.01,1.0,3239.0
F,Development,HDFS,16.18,0.0,2852.0
F,Development,Mojolicious,22.296325668700405,0.0,3752.0
F,Development,FFmpeg,2.74,0.0,2622.0
F,Development,3D Modeling Software,5.77,100.0,3501.0
F,Development,Hamlets,2.11,1.0,1131.0
F,Development,Solr,60.33,9.0,1982.0
F,Development,Shell,0.22,5.0,2025.0
F,Development,HTML5,2.13,6.0,192.0
F,Development,GIS,2.12,11.0,614.0
F,Development,PyCharm,0.44,1.0,3430.0
F,Development,Pusher,1.89,9.0,4415.0
F,Development,Xero,4.2,25.0,355.0
F,Development,CSS3,3.07,1.0,3130.0
F,Development,Hapi.js,22.296325668700405,0.0,4183.0
F,Development,JSON Expert,22.296325668700405,14.0,2471.0
F,Development,Delphi,0.42,5.0,1844.0
F,Development,GraphQL,4.97,2.0,4402.0
F,Development,Tornado,3.31,0.0,1781.0
F,Development,Magento,14.59,30.0,2335.0
F,Development,React Hooks,1.35,0.0,2095.0
F,Development,Neural Network,8.78,4.0,49.0
F,Development,PyCharm,0.44,1.0,1095.0
F,Development,Maya,3.09,2.0,4628.0
F,Development,Merb,22.296325668700405,0.0,2389.0
F,Development,Vaadin,0.55,8.0,2332.0
F,Development,Unix,1.54,0.0,2918.0
F,Development,Kibana,28.02,22.0,2970.0
F,Development,Debian,5.14,0.0,3130.0
F,Development,Redis,11.12,18.0,383.0
F,Development,WebSphere,16.97,9.0,3647.0
F,Development,Qlik,2.78,14.0,1659.0
F,Development,xUnit,6.77,1.0,4406.0
F,Development,QA,5.03,21.0,159.0
F,Development,Tizen,0.56,1.0,2384.0
F,Development,XNA,0.41,3.0,2808.0
F,Development,Puppeteer,0.29,0.0,4465.0
F,Development,QlikView,3.59,16.0,408.0
F,Development,PureMVC,22.296325668700405,0.0,1735.0
F,Development,Qlik,2.78,14.0,4946.0
F,Development,TYPO3,1.68,1.0,1519.0
F,Development,UI Design,10.04,38.0,920.0
F,Development,Hapi.js,22.296325668700405,0.0,572.0
F,Development,Tornado,3.31,0.0,337.0
F,Development,JSP,0.85,2.0,1700.0
F,Development,Electron,0.83,0.0,719.0
F,Development,Teradata,2.22,15.0,970.0
F,Development,YouTube API,5.1,9.0,1595.0
F,Development,Smarty,1.18,20.0,2920.0
F,Development,GIMP,1.21,1.0,687.0
F,Development,Haproxy,8.53,1.0,2659.0
F,Development,Grails,0.74,69.0,131.0
F,Development,Pusher,1.89,9.0,686.0
F,Development,PureMVC,22.296325668700405,0.0,2896.0
F,Development,JBoss Seam,22.296325668700405,0.0,1326.0
F,Development,Visualforce,5.13,3.0,3493.0
F,Development,Adobe Flex,0.26,0.0,3016.0
F,Development,Ember.js,7.85,0.0,2384.0
F,Development,Ember.js,7.85,0.0,2224.0
F,Development,Jade,1.04,93.0,2478.0
F,Development,Selenium,1.92,9.0,2122.0
F,Development,Teradata,2.22,15.0,1356.0
F,Development,XPath,2.67,0.0,2769.0
F,Development,Shell,0.22,5.0,4906.0
F,Development,Electron,0.83,0.0,317.0
F,Development,Chart.js,4.73,1.0,987.0
F,Development,Polymer,2.81,3.0,1791.0
F,Development,iPad,1.66,100.0,3286.0
F,Development,UX Design,12.09,40.0,2472.0
F,Development,QlikView,3.59,16.0,1694.0
F,Development,Mojolicious,22.296325668700405,0.0,4456.0
F,Development,Confluence,1.65,3.0,1237.0
F,Development,Grails,0.74,69.0,1246.0
F,Development,GraphQL,4.97,2.0,4463.0
F,Development,Sage,5.21,90.0,95.0
F,Development,Maya,3.09,2.0,305.0
F,Development,Pyjs,22.296325668700405,1.0,4870.0
F,Development,ROS,3.13,1.0,3218.0
F,Development,zTemplates,22.296325668700405,0.0,235.0
F,Development,Tizen,0.56,1.0,3253.0
F,Development,Pyjs,22.296325668700405,1.0,711.0
F,Development,JBoss Seam,22.296325668700405,0.0,1318.0
F,Development,Ember.js,7.85,0.0,1811.0
F,Development,Ruby,1.42,97.0,2966.0
F,Development,Kibana,28.02,22.0,65.0
F,Development,Twig,0.92,3.0,4417.0
F,Development,Breeze.js,22.296325668700405,0.0,4394.0
F,Development,GraphQL,4.97,2.0,2242.0
F,Development,FoxPro,1.49,100.0,2388.0
F,Development,Magento,14.59,30.0,1517.0
F,Development,Adobe CQ,22.296325668700405,1.0,1990.0
F,Development,Chart.js,4.73,1.0,4436.0
F,Development,XNA,0.41,3.0,3412.0
F,Development,PureMVC,22.296325668700405,0.0,1525.0
F,Development,Xero,4.2,25.0,3110.0
F,Development,Adobe Flex,0.26,0.0,2564.0
F,Development,Raspberry Pi,0.56,100.0,3161.0
F,Development,Mojolicious,22.296325668700405,0.0,4249.0
F,Development,Hadoop,24.24,10.0,3462.0
F,Development,Adobe Air,1.97,0.0,532.0
F,Development,F#,3.46,0.0,633.0
F,Development,PHP Wordpress,4.21,4.0,1472.0
F,Development,Titanium,2.8,7.0,2770.0
F,Development,Haproxy,8.53,1.0,4720.0
F,Development,UI Design,10.04,38.0,2190.0
F,Development,Spree Commerce,15.96,9.0,1820.0
F,Development,Merb,22.296325668700405,0.0,1948.0
F,Development,Adobe Software Engineers,22.296325668700405,24.820422535211268,1609.0
F,Development,Tizen,0.56,1.0,673.0
F,Development,Lisp,5.29,0.0,1918.0
F,Development,Salesforce API,17.13,32.0,3262.0
F,Development,Zendesk,14.72,41.0,2974.0
F,Development,SCM s,22.296325668700405,0.0,1466.0
F,Development,AngularJS,3.7,1.0,427.0
F,Development,Visual Basic,2.0,3.0,4660.0
F,Development,Visual Studio,3.64,2.0,4791.0
F,Development,Adobe Software Engineers,22.296325668700405,24.820422535211268,949.0
F,Development,Scikit-Learn,8.37,2.0,2106.0
F,Development,Titanium,2.8,7.0,21.0
F,Development,HDFS,16.18,0.0,2936.0
F,Development,Smarty,1.18,20.0,936.0
F,Development,WebSphere,16.97,9.0,4882.0
F,Development,JSON Expert,22.296325668700405,14.0,4637.0
F,Development,GIMP,1.21,1.0,4918.0
F,Development,JSP,0.85,2.0,939.0
F,Development,Ruby,1.42,97.0,4690.0
F,Development,Scrum,6.11,14.0,125.0
F,Development,Puppeteer,0.29,0.0,866.0
F,Development,Joomla,6.48,4.0,2459.0
F,Development,Teradata,2.22,15.0,452.0
F,Development,Teradata,2.22,15.0,4041.0
F,Development,Shopify,7.33,33.0,4070.0
F,Development,Bootstrap,0.75,12.0,1654.0
F,Development,Debugging,10.18,9.0,4899.0
F,Development,Tornado,3.31,0.0,4038.0
F,Development,Pusher,1.89,9.0,2470.0
F,Development,ZK,2.45,13.0,3231.0
F,Development,Raspberry Pi,0.56,100.0,1160.0
F,Development,QlikView,3.59,16.0,1193.0
F,Development,Ember.js,7.85,0.0,752.0
F,Development,WebWork,1.57,1.0,4678.0
F,Development,JBoss Seam,22.296325668700405,0.0,4574.0
