Competitor ID,Vertical Category,Primary Skill, Primary Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Primary Skill Avg. Search Volume (3 mo),Primary Skill CPC/USD,Primary Skill PPC,Primary Skill Keyword Difficulty,Related Skill,Related Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Related Skill Avg. Search Volume (3 mo),Related Skill CPC/USD,Related Skill PPC,Related Skill Keyword Difficulty,# of Jobs
A,Development,Machine Learning Engineers,5300.00,5400.00,5400.00,17.02,44.00,,Deep Neural Networks Specialists,,,,,,,1805.00
A,Development,Machine Learning Engineers,5300.00,5400.00,5400.00,17.02,44.00,,Deep Learning Experts,10.00,10.00,20.00,8.87,19.00,37.00,498.00
A,Development,Machine Learning Engineers,5300.00,5400.00,5400.00,17.02,44.00,,Data Scientists,68300.00,71700.00,74000.00,16.12,39.00,63.00,1885.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,CSS Developers,90.00,90.00,80.00,29.91,33.00,,1692.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,WordPress Developers,4300.00,5400.00,6300.00,46.47,32.00,60.00,3214.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,AngularJS Developers,700.00,690.00,670.00,177.20,48.00,41.00,78.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,HTML Developers,200.00,190.00,190.00,9.90,31.00,31.00,1003.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,JavaScript Developers,730.00,690.00,720.00,53.18,35.00,38.00,4335.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,Bootstrap Specialists,,,,,,,523.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,1572.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,Web Designers,10700.00,10900.00,10200.00,22.33,36.00,50.00,3146.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,MySQL Developers,240.00,270.00,240.00,25.50,18.00,47.00,345.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,CSS3 Developers,10.00,10.00,10.00,,6.00,,3317.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,React.js Developers,200.00,190.00,190.00,94.28,45.00,34.00,4662.00
A,Development,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,jQuery Developers,40.00,50.00,60.00,5.68,4.00,,1261.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,CI/CD Freelancers,,,,,,,1645.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Docker Developers,120.00,160.00,130.00,34.26,15.00,42.00,684.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Elixir Developers,80.00,70.00,70.00,47.83,34.00,25.00,4827.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Google Cloud Platform Developers,10.00,10.00,10.00,,21.00,25.00,694.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Websockets Freelancers,,,,,,,155.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,PostgreSQL Programmers,,,,,,,770.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Backend Rest API Freelancers,,,,,,,1192.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Web Services Specialists,,,,,,,4003.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,AWS Lambda Specialists,,,,,,,4872.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Redis Developers,30.00,40.00,40.00,30.36,13.00,,3935.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,PostgreSQL Developers & DBA,,,,,,,1054.00
A,Development,Golang Developers,290.00,290.00,260.00,57.02,54.00,28.00,Kubernetes Developers,40.00,70.00,60.00,17.51,19.00,32.00,2141.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Virtual Reality Developers,270.00,280.00,340.00,11.57,36.00,39.00,1201.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Unreal Engine Developers,230.00,300.00,280.00,35.42,50.00,,2879.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Cocos2d Developers,10.00,10.00,10.00,,14.00,,1383.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Facebook Games Developers,70.00,100.00,90.00,3.48,10.00,,937.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Mobile App Developers,460.00,350.00,350.00,51.97,24.00,58.00,141.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,iOS Developers,80.00,80.00,80.00,18.87,37.00,47.00,3157.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Mobile Game Developers,180.00,160.00,160.00,16.18,28.00,39.00,2042.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,C# Developers & Programmers,,,,,,,2887.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Unity Developers,1000.00,1100.00,1200.00,23.34,39.00,,1779.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Android App Developers,3300.00,3100.00,3100.00,12.29,34.00,60.00,668.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,Game Designers,540.00,520.00,510.00,8.00,30.00,43.00,4719.00
A,Development,Game Developers,1000.00,1100.00,1200.00,12.18,33.00,54.00,iPad App Developers,10.00,10.00,10.00,36.57,7.00,,601.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,Seologies Specialists,,,,,,,203.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,Affinity Designer Freelancers,,,,,,,3865.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,phpMyDirectory Specialists,,,,,,,107.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,Database Administrators,1400.00,1400.00,1300.00,6.77,20.00,46.00,750.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,Amazon Relational Database Service Specialists,,,,,,,2488.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,Phalcon Specialists,,,,,,,3415.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,XAML Specialists,,,,,,,3905.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,GUI Designers,10.00,10.00,10.00,,12.00,,728.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,Nest.js Freelancers,,,,,,,1771.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,Microsoft SQL Server Service Broker Specialists,,,,,,,4607.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,FFmpeg Specialists,,,,,,,268.00
A,Development,Full Stack Developers,200.00,200.00,190.00,19.51,49.00,44.00,phpMyAdmin Specialists,,,,,,,3894.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,Backend Rest API Freelancers,,,,,,,3440.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,React Native Developers,420.00,400.00,390.00,131.87,47.00,32.00,4484.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,Content Management System Specialists,,,,,,,2892.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,CMS Development Specialists,,,,,,,4318.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,Firebase Specialists,,,,,,,211.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,PSD to HTML Converters,,,,,,,4785.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,SaaS Developers,40.00,40.00,50.00,40.87,21.00,35.00,1491.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,GraphQL Developers,40.00,60.00,60.00,27.58,13.00,33.00,2219.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,Chart.js Developers,10.00,10.00,20.00,,0.00,,4839.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,HTML5 Canvas Developers,,,,,,,4873.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,Redux for JavaScript Specialists,,,,,,,1870.00
A,Development,Front End Developers,240.00,240.00,250.00,19.17,37.00,54.00,Django Developers,390.00,390.00,360.00,64.69,31.00,37.00,2823.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,phpMyDirectory Specialists,,,,,,,91.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,FFmpeg Specialists,,,,,,,4732.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,Seologies Specialists,,,,,,,4291.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,Affinity Designer Freelancers,,,,,,,3361.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,Amazon Relational Database Service Specialists,,,,,,,2445.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,XAML Specialists,,,,,,,2562.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,Microsoft SQL Server Service Broker Specialists,,,,,,,4700.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,Database Administrators,1400.00,1400.00,1300.00,6.77,20.00,46.00,737.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,GUI Designers,10.00,10.00,10.00,,12.00,,1235.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,phpMyAdmin Specialists,,,,,,,4088.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,Nest.js Freelancers,,,,,,,3471.00
A,Development,eCommerce Developers,510.00,510.00,480.00,26.64,23.00,48.00,Phalcon Specialists,,,,,,,1159.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Amazon S3 Specialists,,,,,,,632.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,AWS Developers,40.00,40.00,30.00,16.81,41.00,59.00,1725.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Kubernetes Developers,40.00,70.00,60.00,17.51,19.00,32.00,686.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Amazon EC2 Specialists,,,,,,,2500.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Docker Developers,120.00,160.00,130.00,34.26,15.00,42.00,1104.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Nginx Developers,20.00,40.00,40.00,,12.00,,733.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Jenkins Specialists,,,,,,,869.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Ansible Specialists,,,,,,,186.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Linux System Administrators,880.00,880.00,880.00,4.88,32.00,,2119.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Git Developers,70.00,120.00,100.00,,4.00,,2278.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Linux Developers,110.00,100.00,100.00,14.96,8.00,47.00,3600.00
A,Development,DevOps Engineers,10100.00,11800.00,11300.00,21.04,35.00,44.00,Microsoft Windows Azure Developers,,,,,,,3579.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Requirement Management Specialists,,,,,,,645.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Crestron Programming Freelancers,,,,,,,3811.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Model View Presenter (MVP) Freelancers,,,,,,,4362.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Lean Consultants,280.00,280.00,260.00,10.46,40.00,24.00,1641.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,OOPS Specialists,,,,,,,4580.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Process Improvement Specialists,170.00,170.00,170.00,1.39,23.00,,1377.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Robotic Process Automation Freelancers,,,,,,,2546.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Automatic Speech Recognition Freelancers,,,,,,,3936.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,UiPath Freelancers,,,,,,,2012.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Cisco Meraki Specialists,,,,,,,721.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Hardware Prototyping Specialists,,,,,,,604.00
A,Development,Developers,4500.00,4400.00,4400.00,5.88,20.00,75.00,Agile Software Developers,20.00,30.00,20.00,,24.00,43.00,1838.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,R Developers & Programmers,,,,,,,634.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Infographic Designers,80.00,70.00,70.00,12.74,28.00,41.00,4776.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,4902.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Presentation Designers,480.00,480.00,480.00,4.50,97.00,37.00,3420.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Data Modeling Specialists,,,,,,,2780.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Tableau Consultants,260.00,240.00,210.00,56.12,58.00,36.00,3889.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Microsoft Power BI Specialists,,,,,,,4986.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Business Intelligence Developers,690.00,720.00,720.00,9.47,11.00,22.00,903.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,PowerPoint Experts,60.00,50.00,60.00,10.84,36.00,,3932.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,d3.js Developers,20.00,40.00,30.00,,52.00,,2280.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Google Slides Specialists,,,,,,,3452.00
A,Development,Data Visualization Consultants,130.00,130.00,130.00,25.22,29.00,21.00,Keynote Specialists,,,,,,,4765.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,R Developers & Programmers,,,,,,,2501.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Data Modeling Specialists,,,,,,,4927.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Business Intelligence Developers,690.00,720.00,720.00,9.47,11.00,22.00,4107.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,IBM SPSS Specialists,,,,,,,559.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Analysts,6700.00,6400.00,6200.00,4.89,1.00,50.00,529.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Excel Experts,500.00,530.00,510.00,30.39,59.00,30.00,2548.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Quantitative Analysts,2600.00,2500.00,2500.00,30.71,13.00,38.00,546.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Statisticians,16100.00,15100.00,13900.00,2.94,1.00,,1194.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Data Scientists,68300.00,71700.00,74000.00,16.12,39.00,63.00,3765.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Data Visualization Specialists,110.00,110.00,130.00,16.46,37.00,,4393.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Market Analysts,1300.00,1300.00,1400.00,16.09,27.00,,1559.00
A,Development,Data Analysts,85000.00,87700.00,90500.00,17.73,45.00,50.00,Tableau Consultants,260.00,240.00,210.00,56.12,58.00,36.00,1085.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,HTML5 Developers,70.00,60.00,70.00,,17.00,41.00,478.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,Bootstrap Specialists,,,,,,,4112.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,CSS3 Developers,10.00,10.00,10.00,,6.00,,3750.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,Woocommerce Developers,290.00,300.00,300.00,65.48,38.00,38.00,1786.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,WordPress Developers,4300.00,5400.00,6300.00,46.47,32.00,60.00,1153.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,MySQL Developers,240.00,270.00,240.00,25.50,18.00,47.00,2153.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,Web Designers,10700.00,10900.00,10200.00,22.33,36.00,50.00,4760.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,Landing Page Specialists,,,,,,,3779.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,JavaScript Developers,730.00,690.00,720.00,53.18,35.00,38.00,1483.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,jQuery Developers,40.00,50.00,60.00,5.68,4.00,,350.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,HTML Developers,200.00,190.00,190.00,9.90,31.00,31.00,3542.00
A,Development,CSS Developers,90.00,90.00,80.00,29.91,33.00,,PHP Developers,160.00,160.00,180.00,165.30,26.00,41.00,4201.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Java Developers,120.00,120.00,120.00,13.29,36.00,49.00,2637.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,C# Developers & Programmers,,,,,,,4289.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Embedded Systems Engineers,970.00,960.00,960.00,12.19,31.00,,1445.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Microcontroller Programmers,560.00,530.00,510.00,1.52,100.00,,1557.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Windows 8 App Developers,10.00,10.00,10.00,,,,2128.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,C Programmers & Developers,,,,,,,2615.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,GTK Programmers & UI Designers,,,,,,,4725.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Arduino Programmers,10.00,10.00,10.00,1.88,69.00,,365.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,.NET Developers,1900.00,1900.00,1900.00,31.34,39.00,40.00,4438.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Python Developers,230.00,230.00,220.00,14.26,45.00,36.00,3894.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Microsoft Visual C++ Programmers & Developers,,,,,,,618.00
A,Development,C++ Developers,320.00,370.00,340.00,10.73,26.00,33.00,Qt Developers,180.00,160.00,170.00,10.43,9.00,,1461.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,Windows Presentation Foundation (WPF) Specialists,,,,,,,3787.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,ASP.NET Developers,140.00,130.00,140.00,50.33,28.00,36.00,2053.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,VB.NET Developers,30.00,20.00,20.00,126.94,29.00,,4843.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,Xamarin Specialists,,,,,,,2096.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,SQL Developers,50.00,40.00,40.00,5.41,2.00,37.00,1335.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,ASP.NET MVC Developers,10.00,10.00,10.00,,15.00,,4186.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,Microsoft Visual C++ Programmers & Developers,,,,,,,4387.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,C++ Programmers & Developers,,,,,,,4295.00
A,Development,C# Developers,400.00,400.00,420.00,55.29,26.00,26.00,Unity Developers,1000.00,1100.00,1200.00,23.34,39.00,,1472.00
