Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,Related_Skill,Related_Skill_CPC_USD,Related_Skill_PPC,#_of_Jobs
A,Development,Developers,5.88,20.0,Model View Presenter (MVP) Freelancers,24.82042253521132,24.82042253521132,4362.0
A,Development,Developers,5.88,20.0,Lean Consultants,10.46,40.0,1641.0
A,Development,Developers,5.88,20.0,OOPS Specialists,24.82042253521132,24.82042253521132,4580.0
A,Development,Developers,5.88,20.0,Process Improvement Specialists,1.39,23.0,1377.0
A,Development,Developers,5.88,20.0,Robotic Process Automation Freelancers,24.82042253521132,24.82042253521132,2546.0
A,Development,Developers,5.88,20.0,Automatic Speech Recognition Freelancers,24.82042253521132,24.82042253521132,3936.0
A,Development,Developers,5.88,20.0,UiPath Freelancers,24.82042253521132,24.82042253521132,2012.0
A,Development,Developers,5.88,20.0,Cisco Meraki Specialists,24.82042253521132,24.82042253521132,721.0
A,Development,Developers,5.88,20.0,Hardware Prototyping Specialists,24.82042253521132,24.82042253521132,604.0
A,Development,Developers,5.88,20.0,Agile Software Developers,24.82042253521132,24.0,1838.0
A,Development,Data Visualization Consultants,25.22,29.0,R Developers & Programmers,24.82042253521132,24.82042253521132,634.0
A,Development,Data Visualization Consultants,25.22,29.0,Infographic Designers,12.74,28.0,4776.0
A,Development,Data Visualization Consultants,25.22,29.0,Data Analysts,17.73,45.0,4902.0
A,Development,Data Visualization Consultants,25.22,29.0,Presentation Designers,4.5,97.0,3420.0
A,Development,Data Visualization Consultants,25.22,29.0,Data Modeling Specialists,24.82042253521132,24.82042253521132,2780.0
A,Development,Data Visualization Consultants,25.22,29.0,Tableau Consultants,56.12,58.0,3889.0
A,Development,Data Visualization Consultants,25.22,29.0,Microsoft Power BI Specialists,24.82042253521132,24.82042253521132,4986.0
A,Development,Data Visualization Consultants,25.22,29.0,Business Intelligence Developers,9.47,11.0,903.0
A,Development,Data Visualization Consultants,25.22,29.0,PowerPoint Experts,10.84,36.0,3932.0
A,Development,Data Visualization Consultants,25.22,29.0,d3.js Developers,24.82042253521132,52.0,2280.0
A,Development,Data Visualization Consultants,25.22,29.0,Google Slides Specialists,24.82042253521132,24.82042253521132,3452.0
A,Development,Data Visualization Consultants,25.22,29.0,Keynote Specialists,24.82042253521132,24.82042253521132,4765.0
A,Development,Data Analysts,17.73,45.0,R Developers & Programmers,24.82042253521132,24.82042253521132,2501.0
A,Development,Data Analysts,17.73,45.0,Data Modeling Specialists,24.82042253521132,24.82042253521132,4927.0
A,Development,Data Analysts,17.73,45.0,Business Intelligence Developers,9.47,11.0,4107.0
A,Development,Data Analysts,17.73,45.0,IBM SPSS Specialists,24.82042253521132,24.82042253521132,559.0
A,Development,Data Analysts,17.73,45.0,Analysts,4.89,1.0,529.0
A,Development,Data Analysts,17.73,45.0,Excel Experts,30.39,59.0,2548.0
A,Development,Data Analysts,17.73,45.0,Quantitative Analysts,30.71,13.0,546.0
A,Development,Data Analysts,17.73,45.0,Statisticians,2.94,1.0,1194.0
A,Development,Data Analysts,17.73,45.0,Data Scientists,16.12,39.0,3765.0
A,Development,Data Analysts,17.73,45.0,Data Visualization Specialists,16.46,37.0,4393.0
A,Development,Data Analysts,17.73,45.0,Market Analysts,16.09,27.0,1559.0
A,Development,Data Analysts,17.73,45.0,Tableau Consultants,56.12,58.0,1085.0
A,Development,CSS Developers,29.91,33.0,HTML5 Developers,24.82042253521132,17.0,478.0
A,Development,CSS Developers,29.91,33.0,Bootstrap Specialists,24.82042253521132,24.82042253521132,4112.0
A,Development,CSS Developers,29.91,33.0,CSS3 Developers,24.82042253521132,6.0,3750.0
A,Development,CSS Developers,29.91,33.0,Woocommerce Developers,65.48,38.0,1786.0
A,Development,CSS Developers,29.91,33.0,WordPress Developers,46.47,32.0,1153.0
A,Development,CSS Developers,29.91,33.0,MySQL Developers,25.5,18.0,2153.0
A,Development,CSS Developers,29.91,33.0,Web Designers,22.33,36.0,4760.0
A,Development,CSS Developers,29.91,33.0,Landing Page Specialists,24.82042253521132,24.82042253521132,3779.0
A,Development,CSS Developers,29.91,33.0,JavaScript Developers,53.18,35.0,1483.0
A,Development,CSS Developers,29.91,33.0,jQuery Developers,5.68,4.0,350.0
A,Development,CSS Developers,29.91,33.0,HTML Developers,9.9,31.0,3542.0
A,Development,CSS Developers,29.91,33.0,PHP Developers,165.3,26.0,4201.0
A,Development,C++ Developers,10.73,26.0,Java Developers,13.29,36.0,2637.0
A,Development,C++ Developers,10.73,26.0,C# Developers & Programmers,24.82042253521132,24.82042253521132,4289.0
A,Development,C++ Developers,10.73,26.0,Embedded Systems Engineers,12.19,31.0,1445.0
A,Development,C++ Developers,10.73,26.0,Microcontroller Programmers,1.52,100.0,1557.0
A,Development,C++ Developers,10.73,26.0,Windows 8 App Developers,24.82042253521132,24.82042253521132,2128.0
A,Development,C++ Developers,10.73,26.0,C Programmers & Developers,24.82042253521132,24.82042253521132,2615.0
A,Development,C++ Developers,10.73,26.0,GTK Programmers & UI Designers,24.82042253521132,24.82042253521132,4725.0
A,Development,C++ Developers,10.73,26.0,Arduino Programmers,1.88,69.0,365.0
A,Development,C++ Developers,10.73,26.0,.NET Developers,31.34,39.0,4438.0
A,Development,C++ Developers,10.73,26.0,Python Developers,14.26,45.0,3894.0
A,Development,C++ Developers,10.73,26.0,Microsoft Visual C++ Programmers & Developers,24.82042253521132,24.82042253521132,618.0
A,Development,C++ Developers,10.73,26.0,Qt Developers,10.43,9.0,1461.0
A,Development,C# Developers,55.29,26.0,Windows Presentation Foundation (WPF) Specialists,24.82042253521132,24.82042253521132,3787.0
A,Development,C# Developers,55.29,26.0,ASP.NET Developers,50.33,28.0,2053.0
A,Development,C# Developers,55.29,26.0,VB.NET Developers,126.94,29.0,4843.0
A,Development,C# Developers,55.29,26.0,Xamarin Specialists,24.82042253521132,24.82042253521132,2096.0
A,Development,C# Developers,55.29,26.0,SQL Developers,5.41,2.0,1335.0
A,Development,C# Developers,55.29,26.0,ASP.NET MVC Developers,24.82042253521132,15.0,4186.0
A,Development,C# Developers,55.29,26.0,Microsoft Visual C++ Programmers & Developers,24.82042253521132,24.82042253521132,4387.0
A,Development,C# Developers,55.29,26.0,C++ Programmers & Developers,24.82042253521132,24.82042253521132,4295.0
A,Development,C# Developers,55.29,26.0,Unity Developers,23.34,39.0,1472.0
A,Development,C# Developers,55.29,26.0,Java Developers,13.29,36.0,1540.0
A,Development,C# Developers,55.29,26.0,Windows 8 App Developers,24.82042253521132,24.82042253521132,3733.0
A,Development,C# Developers,55.29,26.0,.NET Developers,31.34,39.0,55.0
A,Development,AWS Developers,16.81,41.0,API Integration Freelancers,24.82042253521132,24.82042253521132,855.0
A,Development,AWS Developers,16.81,41.0,Xero Developer,4.87,4.0,3858.0
A,Development,AWS Developers,16.81,41.0,Node.js Developers & Programmers,24.82042253521132,24.82042253521132,2982.0
A,Development,AWS Developers,16.81,41.0,System Administrators,6.74,10.0,2645.0
A,Development,AWS Developers,16.81,41.0,Amazon EC2 Specialists,24.82042253521132,24.82042253521132,61.0
A,Development,AWS Developers,16.81,41.0,DevOps Engineers,21.04,35.0,876.0
A,Development,AWS Developers,16.81,41.0,Amazon Webstore Specialists,24.82042253521132,24.82042253521132,4872.0
A,Development,AWS Developers,16.81,41.0,Java Developers,13.29,36.0,221.0
A,Development,AWS Developers,16.81,41.0,Linux System Administrators,4.88,32.0,1041.0
A,Development,AWS Developers,16.81,41.0,Amazon S3 Specialists,24.82042253521132,24.82042253521132,603.0
A,Development,AWS Developers,16.81,41.0,Python Developers,14.26,45.0,1605.0
A,Development,AWS Developers,16.81,41.0,MongoDB Developers,4.38,10.0,4849.0
A,Development,AngularJS Developers,177.2,48.0,jQuery Developers,5.68,4.0,3740.0
A,Development,AngularJS Developers,177.2,48.0,Vue.js Developers,118.58,31.0,4240.0
A,Development,AngularJS Developers,177.2,48.0,CSS3 Developers,24.82042253521132,6.0,348.0
A,Development,AngularJS Developers,177.2,48.0,MongoDB Developers,4.38,10.0,3883.0
A,Development,AngularJS Developers,177.2,48.0,Angular Freelancers,24.82042253521132,24.82042253521132,2561.0
A,Development,AngularJS Developers,177.2,48.0,ASP.NET Developers,50.33,28.0,123.0
A,Development,AngularJS Developers,177.2,48.0,React.js Developers,94.28,45.0,4202.0
A,Development,AngularJS Developers,177.2,48.0,Bootstrap Specialists,24.82042253521132,24.82042253521132,3923.0
A,Development,AngularJS Developers,177.2,48.0,TypeScript Developers,28.27,19.0,2638.0
A,Development,AngularJS Developers,177.2,48.0,Node.js Developers & Programmers,24.82042253521132,24.82042253521132,437.0
A,Development,AngularJS Developers,177.2,48.0,Web Application Developers,97.87,6.0,2398.0
A,Development,AngularJS Developers,177.2,48.0,JavaScript Developers,53.18,35.0,2957.0
A,Other,2D Animators,5.52,19.0,Video Editors,3.98,61.0,2367.0
A,Other,2D Animators,5.52,19.0,Adobe Character Animator Freelancers,34.78666666666667,34.78666666666667,4201.0
A,Other,2D Animators,5.52,19.0,Animators,2.0,6.0,271.0
A,Other,2D Animators,5.52,19.0,Video Producers,12.2,31.0,1340.0
A,Other,2D Animators,5.52,19.0,Video Post Editing Specialists,34.78666666666667,34.78666666666667,1817.0
A,Other,2D Animators,5.52,19.0,Traditional Animation Freelancers,34.78666666666667,34.78666666666667,2414.0
A,Other,2D Animators,5.52,19.0,3D Animators,4.94,31.0,1053.0
A,Other,2D Animators,5.52,19.0,Character Designers,1.93,4.0,3859.0
A,Other,2D Animators,5.52,19.0,Motion Graphics Designers,7.4,40.0,2241.0
A,Other,2D Animators,5.52,19.0,Adobe After Effects Specialists,34.78666666666667,34.78666666666667,2577.0
A,Other,2D Animators,5.52,19.0,Whiteboard Animators,15.28,58.0,2041.0
A,Other,2D Animators,5.52,19.0,Adobe Animate Freelancers,34.78666666666667,34.78666666666667,2154.0
A,Other,3D Designers,6.97,42.0,AutoCAD Drafters,4.25,58.0,4277.0
A,Other,3D Designers,6.97,42.0,Architectural Rendering Specialists,34.78666666666667,34.78666666666667,4238.0
A,Other,3D Designers,6.97,42.0,SolidWorks Designers,3.48,20.0,3178.0
A,Other,3D Designers,6.97,42.0,3D Printing Expert,4.01,67.0,4515.0
A,Other,3D Designers,6.97,42.0,3ds Max Specialists,34.78666666666667,34.78666666666667,1893.0
A,Other,3D Designers,6.97,42.0,CAD Designers,5.67,34.0,4609.0
A,Other,3D Designers,6.97,42.0,3D Animators,4.94,31.0,974.0
A,Other,3D Designers,6.97,42.0,Interior Designers,7.09,35.0,4031.0
A,Other,3D Designers,6.97,42.0,SketchUp Specialists,34.78666666666667,34.78666666666667,648.0
A,Other,3D Designers,6.97,42.0,3D Modelers,2.66,42.0,4398.0
A,Other,3D Designers,6.97,42.0,Product Designers,14.47,44.0,4989.0
A,Other,3D Designers,6.97,42.0,3D Rendering Artists,11.98,51.0,119.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon Webstore Specialists,34.78666666666667,34.78666666666667,2455.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Etsy Administration Specialists,34.78666666666667,34.78666666666667,3176.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon Seller Central Consultants,178.68,36.0,3230.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon Marketer,24.4,53.0,3999.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,eBay Web Services Specialists,34.78666666666667,34.78666666666667,4488.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon PPC Freelancers,34.78666666666667,34.78666666666667,1041.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon Vendor Central Specialist Freelancers,34.78666666666667,34.78666666666667,921.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon Listing Optimization Freelancers,34.78666666666667,34.78666666666667,4616.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,eBay Listing Writers,34.78666666666667,34.78666666666667,2530.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Inventory Management Specialists,5.86,21.0,4140.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon Marketing Service Freelancers,34.78666666666667,34.78666666666667,545.0
A,Other,Amazon FBA Specialists,21.89184397163118,71.0,Amazon MWS Specialists,34.78666666666667,34.78666666666667,3031.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Squeeze Page Specialists,34.78666666666667,34.78666666666667,3685.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Drip Specialists,34.78666666666667,34.78666666666667,703.0
A,Other,Conversion Rate Optimizers,24.63,38.0,A/B Testing Specialists,34.78666666666667,34.78666666666667,3225.0
A,Other,Conversion Rate Optimizers,24.63,38.0,E-Commerce Experts,37.26,30.0,1296.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Content Marketers,20.67,26.0,150.0
A,Other,Conversion Rate Optimizers,24.63,38.0,ClickFunnels Specialists,34.78666666666667,34.78666666666667,1358.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Influencer Marketers,21.17,56.0,3738.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Internet Marketers,23.63,14.0,4834.0
A,Other,Conversion Rate Optimizers,24.63,38.0,AWS CodeDeploy Freelancers,34.78666666666667,34.78666666666667,4141.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Instapage Specialists,34.78666666666667,34.78666666666667,3525.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Unbounce Specialists,34.78666666666667,34.78666666666667,2963.0
A,Other,Conversion Rate Optimizers,24.63,38.0,Cypress Freelancers,34.78666666666667,34.78666666666667,1657.0
A,Other,Copywriters,7.59,23.0,SEO Experts,40.45,23.0,270.0
A,Other,Copywriters,7.59,23.0,Blog Writers,26.37,55.0,3086.0
A,Other,Copywriters,7.59,23.0,Internet Researchers,2.84,11.0,2784.0
A,Other,Copywriters,7.59,23.0,English Grammar Specialists,34.78666666666667,34.78666666666667,1451.0
A,Other,Copywriters,7.59,23.0,Marketing Strategists,15.42,31.0,3794.0
A,Other,Copywriters,7.59,23.0,SEO Writers,18.89,35.0,4044.0
A,Other,Copywriters,7.59,23.0,Content Writers,29.26,50.0,4010.0
A,Other,Copywriters,7.59,23.0,Sales Writing Specialists,34.78666666666667,34.78666666666667,3616.0
A,Other,Copywriters,7.59,23.0,Landing Page Specialists,34.78666666666667,34.78666666666667,3725.0
A,Other,Copywriters,7.59,23.0,Writers,2.4,5.0,2261.0
A,Other,Copywriters,7.59,23.0,Creative Writers,5.41,25.0,3125.0
A,Other,Copywriters,7.59,23.0,Article Writers,8.31,28.0,4404.0
A,Other,Data Entry Specialists,2.4,18.0,Customer Service Representatives,5.29,25.0,785.0
A,Other,Data Entry Specialists,2.4,18.0,Excel Experts,30.39,59.0,2970.0
A,Other,Data Entry Specialists,2.4,18.0,QuickBooks Consultants,31.03,45.0,3321.0
A,Other,Data Entry Specialists,2.4,18.0,Product Listing Writers,34.78666666666667,34.78666666666667,792.0
A,Other,Data Entry Specialists,2.4,18.0,Data Miners,13.66,10.0,4726.0
A,Other,Data Entry Specialists,2.4,18.0,Email Handlers,1.61,5.0,3990.0
A,Other,Data Entry Specialists,2.4,18.0,Bank Reconciliation Specialists,34.78666666666667,34.78666666666667,4640.0
A,Other,Data Entry Specialists,2.4,18.0,Google Docs Experts,5.88,43.0,1714.0
A,Other,Data Entry Specialists,2.4,18.0,Data Scrapers,13.71,37.0,1090.0
A,Other,Data Entry Specialists,2.4,18.0,Spreadsheets Specialists,34.78666666666667,34.78666666666667,1663.0
A,Other,Data Entry Specialists,2.4,18.0,Administrative Assistants,4.63,21.0,1667.0
A,Other,Data Entry Specialists,2.4,18.0,Virtual Assistants,22.6,67.0,1134.0
A,Other,Data Scrapers,13.71,37.0,Virtual Assistants,22.6,67.0,273.0
A,Other,Data Scrapers,13.71,37.0,Internet Researchers,2.84,11.0,221.0
A,Other,Data Scrapers,13.71,37.0,Scrapy Developers,10.95,43.0,601.0
A,Other,Data Scrapers,13.71,37.0,Data Extraction Specialists,34.78666666666667,34.78666666666667,1837.0
A,Other,Data Scrapers,13.71,37.0,Selenium Developers,19.39,29.0,2167.0
A,Other,Data Scrapers,13.71,37.0,Excel Experts,30.39,59.0,2185.0
A,Other,Data Scrapers,13.71,37.0,Prospect Lists Freelancers,34.78666666666667,34.78666666666667,450.0
A,Other,Data Scrapers,13.71,37.0,Python Developers,14.26,45.0,4482.0
A,Other,Data Scrapers,13.71,37.0,Lead Generation Experts,34.78666666666667,11.0,1124.0
A,Other,Data Scrapers,13.71,37.0,Data Scientists,16.12,39.0,2446.0
A,Other,Data Scrapers,13.71,37.0,Data Miners,13.66,10.0,267.0
A,Other,Data Scrapers,13.71,37.0,Data Encoding Specialists,34.78666666666667,34.78666666666667,2410.0
A,Other,Database Programmers,24.65,27.0,Microsoft Access Programmers,18.2,65.0,278.0
A,Other,Database Programmers,24.65,27.0,Microsoft SQL Server Administrators,34.78666666666667,34.78666666666667,2099.0
A,Other,Database Programmers,24.65,27.0,Airtable Freelancers,34.78666666666667,34.78666666666667,1415.0
A,Other,Database Programmers,24.65,27.0,Database Administrators,6.77,20.0,4642.0
A,Other,Database Programmers,24.65,27.0,Filemaker Pro Developers,93.01,73.0,289.0
A,Other,Database Programmers,24.65,27.0,Microsoft Access Developers,41.76,53.0,4941.0
A,Other,Database Programmers,24.65,27.0,Database Modeling Experts,34.78666666666667,34.78666666666667,223.0
A,Other,Database Programmers,24.65,27.0,SQL Programming Specialists,34.78666666666667,34.78666666666667,2452.0
